	Position	Contacts at 4.5 Å	SASA	uid	total_score	avg_deg_4_5	avg_deg_8	avg_sc_nbrs_res_summary	bb_internal_hbonds	bbsc_internal_hbonds	cav_vol	dslf_fa13	fa_atr	fa_dun	fa_elec	fa_intra_rep	fa_intra_sol_xover4	fa_rep	fa_sol	hbond_bb_sc	hbond_lr_bb	hbond_sc	hbond_sr_bb	internal_hbonds	lk_ball_wtd	nonpolar_sasa	omega	p_aa_pp	packstat	polar_sasa	pro_close	rama_prepro	ref	sasa	sc_internal_hbonds	total_cc_contacts	yhh_planarity	%S	%L	%H	length	avg_cc_contacts_per_res	temp	mean_temp	seq_length	bitscore	C	L	N	P	max_structure_length	lid_bitscore
7672	108.0	11.423255813953489	48.98737644734013	RS_GCF_016862915.1	-482.372	1.335	10.898	2.798	134.0	27.0	214.407	0.0	-1218.376	297.141	-411.279	1.619	37.595	110.231	801.977	-19.029	-37.662	-26.291	-93.04	191.0	-24.383	6374.678	43.305	-37.978	0.659	4000.038	21.303	-7.966	80.42	10374.715	30.0	666.0	0.042	0.1674418604651162	0.3069767441860465	0.5255813953488372	215.0	3.097674418604651	28.0	28.166666666666668	215	185.7	117.0	48.0	43.0	6.0	24	60.4
7673	108.0	11.386046511627908	49.14467873857243	RS_GCF_016862935.1	-479.833	1.353	10.898	2.805	132.0	26.0	321.774	0.0	-1214.384	289.866	-402.762	1.615	37.321	111.102	795.801	-18.769	-37.81	-25.594	-93.234	186.0	-25.574	6363.529	44.853	-36.689	0.649	4053.777	20.835	-6.845	80.398	10417.306	28.0	656.0	0.036	0.1627906976744186	0.3162790697674418	0.5209302325581395	215.0	3.0511627906976746	28.0	28.0	215	184.1	117.0	48.0	43.0	6.0	23	59.3
7674	108.0	11.497674418604651	48.73149338670548	RS_GCF_016862955.1	-453.607	1.335	10.907	2.801	133.0	27.0	368.424	0.0	-1215.669	303.31	-407.357	1.614	38.732	113.109	803.702	-19.043	-37.766	-25.341	-93.78	188.0	-25.143	6145.572	45.379	-33.16	0.593	4229.298	19.298	8.061	70.31	10374.871	28.0	654.0	0.135	0.1674418604651162	0.3069767441860465	0.5255813953488372	215.0	3.041860465116279	28.0	28.666666666666668	215	180.6	117.0	48.0	43.0	6.0	24	46.3
7675	108.0	11.47906976744186	49.64661678321178	RS_GCF_016862895.1	-499.202	1.381	10.935	2.79	135.0	26.0	199.994	0.0	-1227.051	311.044	-411.807	1.657	39.404	107.224	791.899	-20.717	-36.846	-29.66	-95.948	194.0	-21.614	6150.535	45.247	-41.744	0.627	4385.899	16.185	4.322	69.192	10536.434	33.0	675.0	0.01	0.1627906976744186	0.3069767441860465	0.5302325581395348	215.0	3.13953488372093	28.0	28.0	215	188.1	117.0	48.0	43.0	6.0	24	63.7
7676	108.0	11.469767441860466	48.75397654668152	RS_GCF_016862975.1	-489.382	1.326	10.898	2.759	135.0	23.0	259.261	0.0	-1216.458	287.334	-402.749	1.622	38.843	109.459	794.719	-18.58	-37.966	-27.221	-95.64	187.0	-21.787	6225.677	45.804	-31.145	0.606	4114.221	22.231	-10.776	72.857	10339.897	29.0	657.0	0.071	0.1674418604651162	0.3116279069767442	0.5209302325581395	215.0	3.055813953488372	28.0	28.0	215	180.8	117.0	48.0	43.0	6.0	23	52.3
7677	108.5	11.435185185185183	50.161646461419295	RS_GCF_016862995.1	-496.584	1.361	10.889	2.738	134.0	27.0	236.26	0.0	-1221.962	316.349	-412.357	1.682	42.128	104.983	797.409	-19.716	-36.874	-24.626	-95.254	192.0	-23.733	6121.589	44.931	-38.519	0.635	4596.214	15.789	-14.062	67.242	10717.803	31.0	651.0	0.006	0.1666666666666666	0.3101851851851852	0.5231481481481481	216.0	3.013888888888889	28.0	28.0	216	185.9	119.0	48.0	42.0	6.0	24	65.3
7678	108.5	11.444444444444445	50.20952169801284	RS_GCF_016863015.1	-485.51	1.38	10.935	2.783	136.0	27.0	218.177	0.0	-1228.926	324.797	-405.859	1.686	40.911	105.584	788.709	-17.55	-36.597	-22.303	-96.153	192.0	-24.054	6113.306	45.402	-41.736	0.653	4610.32	17.953	-6.098	68.723	10723.626	29.0	677.0	0.002	0.162037037037037	0.324074074074074	0.5138888888888888	216.0	3.134259259259259	28.0	32.5	216	189.6	118.0	48.0	43.0	6.0	24	63.6
7679	108.0	11.35813953488372	50.23613667972685	RS_GCF_016863175.1	-487.163	1.335	10.823	2.761	133.0	28.0	366.987	0.0	-1225.896	328.542	-421.423	1.696	40.713	116.39	789.89	-20.792	-36.697	-21.615	-93.643	188.0	-22.093	5984.496	47.205	-36.949	0.626	4630.914	13.782	-3.878	57.53	10615.41	27.0	685.0	0.075	0.1581395348837209	0.3162790697674418	0.5255813953488372	215.0	3.186046511627907	28.0	28.0	215	190.3	118.0	47.0	43.0	6.0	24	46.8
7680	108.5	11.407407407407408	49.89151278901155	RS_GCF_016863035.1	-500.465	1.38	10.963	2.723	137.0	26.0	188.294	0.0	-1228.659	316.694	-409.658	1.652	39.83	104.028	789.415	-18.246	-36.412	-23.854	-96.019	197.0	-22.699	6075.066	46.439	-41.853	0.655	4487.127	17.283	-7.811	69.403	10562.192	34.0	690.0	0.002	0.162037037037037	0.3101851851851852	0.5277777777777778	216.0	3.1944444444444446	28.0	28.0	216	191.9	118.0	48.0	43.0	6.0	24	63.6
7681	108.5	11.453703703703704	50.11946334856399	RS_GCF_016863095.1	-496.215	1.352	10.935	2.78	137.0	25.0	205.174	0.0	-1227.327	320.446	-406.924	1.66	39.398	103.587	785.546	-16.157	-36.614	-24.141	-96.128	193.0	-24.674	6183.297	43.91	-42.072	0.633	4528.492	17.304	-5.483	71.453	10711.788	31.0	672.0	0.002	0.162037037037037	0.3101851851851852	0.5277777777777778	216.0	3.111111111111111	28.0	28.0	216	190.8	118.0	48.0	43.0	6.0	24	65.8
7682	108.0	11.367441860465116	50.164567043408525	RS_GCF_016863135.1	-494.467	1.353	10.721	2.729	135.0	26.0	279.383	0.0	-1232.434	316.567	-413.982	1.707	40.696	119.793	793.615	-20.343	-36.599	-22.803	-94.112	187.0	-22.478	6100.83	45.87	-38.33	0.629	4541.55	13.195	-4.882	59.931	10642.38	26.0	687.0	0.122	0.1581395348837209	0.3162790697674418	0.5255813953488372	215.0	3.1953488372093024	28.0	27.5	215	188.6	118.0	47.0	43.0	6.0	24	47.5
7683	108.5	11.37037037037037	50.26596248697639	RS_GCF_016863115.1	-504.532	1.343	10.907	2.749	137.0	25.0	206.528	0.0	-1224.204	301.199	-402.001	1.657	39.012	108.5	775.479	-18.432	-36.62	-23.071	-97.049	190.0	-23.067	6281.265	46.332	-40.738	0.662	4459.079	20.198	-5.176	73.439	10740.344	28.0	669.0	0.009	0.162037037037037	0.3194444444444444	0.5185185185185185	216.0	3.0972222222222223	28.0	28.0	216	189.4	118.0	48.0	43.0	6.0	24	63.0
7684	108.0	11.376744186046512	49.91711005573611	RS_GCF_016863195.1	-502.965	1.353	10.786	2.767	134.0	26.0	505.775	0.0	-1219.14	312.552	-414.03	1.69	39.846	111.709	790.311	-20.019	-36.389	-24.83	-93.695	189.0	-22.917	6003.035	43.962	-37.418	0.588	4638.52	13.531	-5.525	57.335	10641.555	29.0	685.0	0.062	0.1581395348837209	0.3162790697674418	0.5255813953488372	215.0	3.186046511627907	28.0	27.83333333333333	215	190.3	118.0	47.0	43.0	6.0	24	47.6
7685	108.5	11.453703703703704	49.49661521495608	RS_GCF_016863295.1	-492.381	1.37	10.935	2.797	136.0	26.0	174.358	0.0	-1226.804	314.382	-414.498	1.656	38.958	108.46	788.081	-19.884	-36.79	-27.991	-95.014	194.0	-22.421	6043.491	46.088	-40.879	0.631	4486.174	15.632	4.231	74.403	10529.665	32.0	682.0	0.009	0.162037037037037	0.3101851851851852	0.5277777777777778	216.0	3.1574074074074074	28.0	28.0	216	186.9	118.0	48.0	43.0	6.0	24	63.5
7686	108.0	11.451162790697676	49.08281316341818	RS_GCF_016863255.1	-487.993	1.353	10.842	2.758	136.0	29.0	374.944	0.0	-1207.883	285.191	-400.194	1.617	37.22	107.349	783.03	-20.29	-37.654	-22.098	-94.471	190.0	-23.091	6249.586	43.391	-36.099	0.613	4225.46	17.689	-4.943	83.204	10475.046	25.0	670.0	0.038	0.1674418604651162	0.3069767441860465	0.5255813953488372	215.0	3.116279069767442	28.0	28.0	215	184.8	118.0	48.0	42.0	6.0	24	54.0
7687	108.5	11.48148148148148	50.24692131135627	RS_GCF_016863275.1	-486.801	1.38	10.907	2.779	136.0	23.0	219.723	0.0	-1226.897	315.218	-408.838	1.673	39.836	108.724	783.703	-19.057	-36.466	-25.823	-93.946	189.0	-22.844	6162.37	46.567	-39.803	0.633	4502.695	16.943	3.237	70.957	10665.065	30.0	664.0	0.015	0.1666666666666666	0.3055555555555556	0.5277777777777778	216.0	3.074074074074074	28.0	28.5	216	188.0	119.0	48.0	42.0	6.0	24	60.1
7688	108.5	11.462962962962964	49.95730264937068	RS_GCF_016863315.1	-487.526	1.361	10.935	2.75	138.0	27.0	236.67	0.0	-1232.675	321.284	-418.466	1.678	39.745	112.491	793.796	-22.054	-36.507	-27.774	-93.982	196.0	-21.377	6129.749	47.053	-39.878	0.652	4430.996	16.129	3.66	69.343	10560.745	31.0	682.0	0.009	0.1666666666666666	0.3009259259259259	0.5324074074074074	216.0	3.1574074074074074	28.0	28.0	216	188.1	118.0	48.0	43.0	6.0	24	60.1
7689	108.5	11.425925925925926	50.69559291018023	RS_GCF_016863335.1	-488.027	1.361	10.898	2.784	138.0	26.0	136.508	0.0	-1231.353	315.437	-408.09	1.684	39.875	110.269	789.525	-19.313	-36.618	-22.314	-95.234	190.0	-23.572	6233.445	46.256	-42.643	0.659	4479.472	18.447	1.122	68.481	10712.917	26.0	675.0	0.014	0.162037037037037	0.3055555555555556	0.5324074074074074	216.0	3.125	28.0	28.0	216	192.0	118.0	48.0	43.0	6.0	24	64.2
7690	108.5	11.416666666666666	49.98623393100121	RS_GCF_016863395.1	-491.639	1.352	10.972	2.778	136.0	30.0	249.006	0.0	-1235.854	316.99	-406.738	1.684	41.094	108.562	802.938	-23.064	-36.826	-22.905	-93.748	195.0	-24.54	6067.546	45.658	-39.859	0.615	4513.785	15.103	-6.55	66.409	10581.331	29.0	662.0	0.007	0.1666666666666666	0.3101851851851852	0.5231481481481481	216.0	3.064814814814815	28.0	28.666666666666668	216	190.3	118.0	48.0	43.0	6.0	24	60.9
7691	108.0	11.30232558139535	50.28714112322464	RS_GCF_016863435.1	-481.674	1.353	10.842	2.709	137.0	25.0	314.536	0.0	-1203.465	299.611	-398.416	1.646	37.887	108.565	765.499	-18.456	-37.094	-23.691	-93.518	188.0	-24.117	6083.274	49.372	-39.782	0.559	4554.204	17.065	2.223	74.995	10637.478	26.0	646.0	0.005	0.1581395348837209	0.3162790697674418	0.5255813953488372	215.0	3.0046511627906978	28.0	27.75	215	188.4	119.0	47.0	42.0	6.0	24	41.0
7692	108.0	11.35813953488372	48.77986058737308	RS_GCF_016863475.1	-483.213	1.326	10.916	2.735	134.0	24.0	236.421	0.0	-1205.695	278.457	-401.361	1.592	35.928	111.464	785.668	-19.5	-37.787	-22.823	-92.922	183.0	-21.945	6198.648	43.44	-38.003	0.632	4080.154	21.588	-5.091	83.745	10278.802	25.0	656.0	0.033	0.1674418604651162	0.3162790697674418	0.5162790697674419	215.0	3.0511627906976746	28.0	28.0	215	185.4	117.0	48.0	43.0	6.0	23	58.1
7693	108.5	11.398148148148149	49.08418402832849	RS_GCF_016863495.1	-511.386	1.333	10.852	2.801	134.0	23.0	347.479	0.0	-1215.494	276.038	-410.007	1.618	37.11	108.839	791.65	-17.831	-37.552	-25.928	-94.546	187.0	-22.812	6371.812	42.431	-36.918	0.632	4075.302	20.054	-7.714	79.624	10447.115	30.0	675.0	0.05	0.1666666666666666	0.3055555555555556	0.5277777777777778	216.0	3.125	28.0	28.666666666666668	216	186.0	118.0	48.0	43.0	6.0	24	55.2
7694	108.0	11.367441860465116	49.381029182137546	RS_GCF_016863515.1	-498.333	1.335	10.87	2.788	133.0	26.0	311.231	0.0	-1212.124	277.479	-407.586	1.624	37.81	109.656	790.527	-18.519	-37.524	-23.679	-95.163	184.0	-22.598	6245.004	44.048	-36.861	0.653	4162.787	20.984	-7.489	81.042	10407.791	25.0	678.0	0.039	0.1674418604651162	0.3162790697674418	0.5162790697674419	215.0	3.153488372093024	30.0	30.25	215	186.1	117.0	48.0	43.0	6.0	23	53.5
7695	108.5	11.36111111111111	49.1263292733568	RS_GCF_016863535.1	-500.749	1.315	10.861	2.748	133.0	23.0	287.118	0.0	-1213.419	276.012	-405.994	1.619	38.291	109.049	788.952	-18.408	-37.658	-22.329	-94.432	183.0	-24.117	6375.012	44.054	-36.387	0.642	4092.173	19.595	-7.391	81.773	10467.186	27.0	684.0	0.042	0.1666666666666666	0.3055555555555556	0.5277777777777778	216.0	3.1666666666666665	28.0	28.0	216	186.3	118.0	48.0	43.0	6.0	24	53.5
7696	108.5	11.398148148148149	49.41700391189972	RS_GCF_016863635.1	-482.972	1.343	10.833	2.812	135.0	25.0	291.687	0.0	-1224.832	281.207	-389.403	1.639	38.004	112.195	775.343	-17.285	-36.138	-21.063	-93.592	184.0	-21.73	6447.542	40.853	-35.803	0.613	4085.335	23.567	-2.243	86.186	10532.877	24.0	678.0	0.123	0.162037037037037	0.3101851851851852	0.5277777777777778	216.0	3.138888888888889	28.0	28.33333333333333	216	181.9	119.0	48.0	42.0	6.0	25	56.3
7697	108.5	11.36111111111111	49.54415848410813	RS_GCF_016863555.1	-511.564	1.315	10.843	2.8	133.0	23.0	260.802	0.0	-1211.837	274.114	-408.811	1.617	36.811	106.69	786.394	-18.748	-37.404	-25.065	-94.345	186.0	-22.063	6367.779	43.103	-36.301	0.649	4191.89	20.945	-7.538	80.825	10559.668	30.0	673.0	0.049	0.1666666666666666	0.3055555555555556	0.5277777777777778	216.0	3.115740740740741	28.0	28.0	216	186.1	118.0	48.0	43.0	6.0	24	56.3
7698	94.0	11.497326203208557	49.94382711680679	RS_GCF_016865235.1	-427.723	1.299	10.979	2.734	125.0	22.0	205.837	0.0	-1060.677	262.522	-359.319	1.451	32.267	92.055	707.772	-17.639	-25.725	-16.696	-93.497	170.0	-22.993	5540.236	39.777	-32.873	0.572	3608.768	18.624	-21.78	68.984	9149.004	23.0	516.0	0.024	0.1283422459893048	0.2513368983957219	0.6203208556149733	187.0	2.7593582887700534	28.0	27.25	187	179.0	90.0	48.0	43.0	5.0	23	0.0
7699	108.5	11.38888888888889	49.32104002566948	RS_GCF_016863655.1	-487.923	1.352	10.843	2.834	133.0	25.0	281.063	0.0	-1225.979	282.897	-395.31	1.65	38.086	111.995	776.355	-17.351	-36.207	-24.307	-94.374	186.0	-21.316	6336.389	42.235	-35.465	0.608	4136.462	23.893	-2.354	87.542	10472.851	28.0	680.0	0.086	0.162037037037037	0.3101851851851852	0.5277777777777778	216.0	3.1481481481481484	28.0	28.33333333333333	216	181.9	119.0	48.0	42.0	6.0	25	56.3
7700	108.0	11.395348837209305	48.58684518519924	RS_GCF_016865425.1	-467.113	1.344	10.86	2.79	132.0	22.0	256.85	0.0	-1221.869	306.668	-404.128	1.624	41.668	110.966	803.68	-17.053	-37.338	-29.813	-94.284	187.0	-21.066	6155.903	43.98	-39.688	0.603	4114.933	22.24	4.0	63.247	10270.836	33.0	665.0	0.053	0.1674418604651162	0.3116279069767442	0.5209302325581395	215.0	3.0930232558139537	28.0	28.5	215	185.0	118.0	48.0	42.0	6.0	24	62.6
7701	109.0	11.225806451612904	48.78613631764824	RS_GCF_016865585.1	-471.052	1.323	10.862	2.788	131.0	23.0	304.596	0.0	-1199.241	304.079	-399.419	1.726	37.582	111.629	784.046	-25.014	-36.159	-26.656	-90.699	187.0	-22.18	6601.785	48.237	-40.068	0.568	3834.668	14.532	-16.258	82.483	10436.454	33.0	701.0	0.327	0.1566820276497695	0.336405529953917	0.5069124423963134	217.0	3.230414746543779	28.0	28.666666666666668	217	185.7	119.0	48.0	43.0	6.0	28	67.2
7702	109.5	11.26605504587156	48.749501031240165	RS_GCF_016881405.1	-486.392	1.321	10.899	2.746	131.0	30.0	390.481	0.0	-1201.155	301.368	-383.003	1.7	36.424	106.439	768.926	-28.405	-36.85	-27.217	-90.624	192.0	-17.132	6503.158	48.783	-42.351	0.579	3953.786	13.235	-18.866	81.97	10456.944	31.0	682.0	0.366	0.1559633027522936	0.3440366972477064	0.5	218.0	3.128440366972477	25.0	26.83333333333333	218	176.6	121.0	48.0	42.0	6.0	28	65.6
7703	109.0	11.262672811059907	48.33314085951899	RS_GCF_016888445.1	-494.773	1.286	10.77	2.733	133.0	27.0	441.265	0.0	-1208.229	304.536	-410.915	1.669	38.279	112.44	813.044	-27.041	-36.831	-30.829	-95.484	194.0	-26.347	6152.134	48.562	-41.892	0.54	4284.287	12.262	-2.061	53.908	10436.422	34.0	725.0	0.157	0.1566820276497695	0.3456221198156682	0.4976958525345622	217.0	3.3410138248847927	28.0	30.33333333333333	217	193.1	119.0	48.0	43.0	6.0	28	65.3
7704	104.5	11.35576923076923	48.456229364300505	RS_GCF_016900315.1	-494.935	1.404	11.029	2.742	133.0	31.0	318.982	0.0	-1174.51	278.351	-395.81	1.564	35.962	105.408	757.806	-20.624	-34.63	-21.039	-86.724	190.0	-24.345	5914.181	45.647	-35.022	0.568	4063.768	16.21	-18.417	75.155	9977.949	26.0	650.0	0.081	0.1682692307692307	0.3028846153846153	0.5288461538461539	208.0	3.125	37.0	37.0	208	189.0	116.0	42.0	43.0	6.0	24	17.3
7705	96.0	11.13089005235602	52.12169977320028	RS_GCF_016888515.1	-434.99	1.346	10.707	2.621	123.0	21.0	245.132	0.0	-1045.266	252.737	-366.305	1.442	31.224	92.852	704.635	-22.108	-25.846	-22.391	-94.3	175.0	-15.795	5838.117	45.587	-34.496	0.563	3969.45	6.811	-3.088	59.17	9807.567	31.0	548.0	0.147	0.1204188481675392	0.2931937172774869	0.5863874345549738	191.0	2.869109947643979	30.0	31.75	191	193.1	115.0	27.0	42.0	6.0	24	0.0
7706	107.0	11.389671361502348	50.70379606033586	RS_GCF_016900655.1	-468.783	1.376	10.944	2.808	136.0	21.0	250.219	0.0	-1212.785	306.046	-384.978	1.675	37.112	116.516	762.714	-19.8	-36.417	-18.235	-92.271	178.0	-25.707	6056.337	41.53	-31.375	0.598	4550.116	13.086	6.307	67.722	10606.453	21.0	654.0	0.077	0.1690140845070422	0.3098591549295774	0.5211267605633803	213.0	3.0704225352112675	37.0	37.0	213	202.5	116.0	48.0	42.0	6.0	24	58.3
7707	110.0	11.327188940092164	51.489279428761215	RS_GCF_016900115.1	-468.785	1.341	10.871	2.742	133.0	26.0	233.349	0.0	-1220.76	325.723	-361.741	1.753	40.378	109.652	762.02	-21.209	-31.767	-14.11	-88.815	180.0	-29.512	6208.16	37.625	-35.085	0.578	4865.892	14.754	-8.298	50.417	11074.051	21.0	682.0	0.192	0.1751152073732718	0.2995391705069124	0.5253456221198156	217.0	3.142857142857143	37.0	37.0	217	192.9	120.0	49.0	42.0	5.0	25	62.2
7708	109.0	11.262672811059907	49.63363275920323	RS_GCF_016901835.1	-514.939	1.295	10.705	2.747	130.0	33.0	214.998	0.0	-1208.459	295.761	-394.852	1.731	36.47	113.873	781.077	-33.38	-35.354	-21.268	-91.017	187.0	-23.496	6620.651	48.694	-45.335	0.593	3956.626	17.368	-20.353	63.524	10577.278	24.0	725.0	0.076	0.1566820276497695	0.3456221198156682	0.4976958525345622	217.0	3.3410138248847927	37.0	37.0	217	188.3	119.0	48.0	43.0	6.0	27	58.2
7709	95.0	11.43915343915344	50.33254007509792	RS_GCF_016901995.1	-466.039	1.233	10.841	2.693	127.0	28.0	127.096	0.0	-1109.771	282.391	-379.259	1.537	33.545	100.383	733.631	-23.098	-26.187	-26.245	-98.676	184.0	-19.42	5585.7	44.504	-34.341	0.635	3781.077	6.429	-9.754	58.261	9366.777	29.0	673.0	0.033	0.1216931216931216	0.2698412698412698	0.6084656084656085	189.0	3.560846560846561	37.0	37.0	189	182.0	117.0	21.0	44.0	6.0	24	0.0
7710	104.0	11.48663101604278	49.30547401659401	RS_GCF_016904945.1	-425.644	1.321	11.011	2.679	120.0	24.0	283.446	0.0	-1051.916	261.58	-357.74	1.445	32.633	89.882	696.771	-21.039	-26.307	-19.37	-91.072	169.0	-20.707	5716.573	40.306	-33.05	0.498	3379.34	18.266	-21.348	75.983	9095.914	25.0	526.0	0.039	0.1283422459893048	0.2566844919786096	0.6149732620320856	187.0	2.8128342245989306	26.0	26.25	187	173.2	90.0	48.0	43.0	5.0	23	0.0
7711	97.5	11.5	50.69617296308493	RS_GCF_016904675.1	-429.718	1.312	10.844	2.7	124.0	22.0	217.009	0.0	-1074.809	273.648	-340.433	1.506	34.814	96.015	707.167	-18.078	-26.698	-21.736	-94.099	170.0	-18.277	5415.892	32.971	-33.171	0.587	4141.687	10.541	-7.274	48.164	9557.579	24.0	574.0	0.03	0.1302083333333333	0.2552083333333333	0.6145833333333334	192.0	2.989583333333333	33.0	31.5	192	160.6	95.0	48.0	42.0	6.0	24	0.0
7712	95.5	11.48421052631579	49.59316414247168	RS_GCF_016904955.1	-444.197	1.316	10.968	2.71	128.0	24.0	312.137	0.0	-1067.086	255.68	-354.802	1.459	32.788	86.456	705.178	-19.728	-27.4	-15.475	-95.786	171.0	-23.242	5879.517	39.677	-31.959	0.532	3444.998	16.971	-21.804	74.848	9324.515	19.0	517.0	0.027	0.1263157894736842	0.2421052631578947	0.631578947368421	190.0	2.721052631578947	28.0	28.0	190	178.2	94.0	48.0	42.0	5.0	25	0.0
7713	93.5	11.419354838709678	48.78040799937386	RS_GCF_016905005.1	-446.22	1.323	10.968	2.712	125.0	24.0	272.593	0.0	-1048.348	249.899	-352.783	1.409	31.744	87.711	686.218	-21.044	-26.82	-17.095	-93.774	169.0	-20.824	5475.175	37.007	-33.217	0.529	3440.339	18.791	-20.543	75.437	8915.515	20.0	512.0	0.011	0.1236559139784946	0.2634408602150537	0.6129032258064516	186.0	2.752688172043011	28.0	28.0	186	176.0	89.0	48.0	42.0	6.0	23	0.0
7714	107.5	11.093457943925234	49.71636782289622	RS_GCF_016906995.1	-468.23	1.28	10.757	2.727	128.0	32.0	300.595	0.0	-1189.107	296.552	-381.164	1.655	36.359	108.982	780.824	-29.34	-36.418	-25.844	-85.754	188.0	-20.755	6082.247	50.758	-43.012	0.565	4443.179	15.935	-0.621	52.656	10525.426	28.0	702.0	0.064	0.1588785046728972	0.3598130841121495	0.4813084112149532	214.0	3.2803738317757007	25.0	22.80242910296	214	188.2	117.0	48.0	42.0	6.0	23	67.6
7715	107.5	11.22429906542056	49.13981545766103	RS_GCF_016907015.1	-506.989	1.28	10.766	2.731	130.0	29.0	215.677	0.0	-1206.402	271.394	-394.661	1.689	35.779	119.04	790.594	-26.004	-36.037	-28.237	-91.551	190.0	-20.41	6222.987	46.302	-36.365	0.621	4169.834	13.966	-10.654	64.393	10392.821	31.0	723.0	0.174	0.1635514018691588	0.3317757009345794	0.5046728971962616	214.0	3.378504672897196	37.0	34.0	214	198.4	118.0	48.0	42.0	5.0	27	63.0
7716	108.0	11.497674418604651	52.15868332462617	RS_GCF_016907055.1	-426.619	1.27	10.712	2.713	134.0	27.0	265.522	0.0	-1250.917	345.993	-375.227	1.889	43.372	128.528	803.963	-24.447	-35.253	-22.421	-91.716	186.0	-26.58	6319.559	43.141	-36.328	0.561	4678.846	12.297	-5.023	62.02	10998.405	25.0	746.0	0.091	0.1627906976744186	0.3441860465116279	0.4930232558139535	215.0	3.469767441860465	37.0	36.66666666666666	215	165.4	117.0	48.0	43.0	6.0	23	65.1
7717	109.5	11.442105263157895	50.06732271767256	RS_GCF_016907235.1	-469.033	1.347	10.863	2.629	126.0	22.0	192.077	0.0	-1041.194	255.305	-355.477	1.44	33.682	81.172	684.118	-17.307	-26.707	-27.588	-97.412	176.0	-20.141	5478.466	40.779	-33.896	0.497	4005.639	13.252	-15.552	56.436	9484.105	28.0	544.0	0.06	0.131578947368421	0.2631578947368421	0.6052631578947368	190.0	2.863157894736842	28.0	28.5	190	157.5	92.0	48.0	43.0	6.0	24	0.0
7718	104.0	11.44041450777202	49.30926081530774	RS_GCF_016907255.1	-459.877	1.259	10.948	2.753	129.0	24.0	241.503	0.0	-1077.565	275.68	-371.318	1.464	34.86	82.048	726.523	-17.988	-28.399	-30.095	-94.62	188.0	-17.997	5433.86	43.74	-37.504	0.593	3980.684	14.033	-19.783	56.922	9414.544	35.0	552.0	0.123	0.1295336787564766	0.2538860103626943	0.616580310880829	193.0	2.860103626943005	30.0	30.0	193	155.0	96.0	48.0	42.0	6.0	24	0.0
7719	98.5	11.536082474226804	46.58243739174497	RS_GCF_016907295.1	-467.111	1.237	10.948	2.794	127.0	25.0	212.799	0.0	-1071.921	253.822	-381.561	1.437	33.256	82.383	724.813	-20.917	-28.293	-34.56	-95.386	188.0	-16.147	5395.459	44.871	-34.425	0.542	3496.125	21.458	-17.353	71.288	8891.584	36.0	562.0	0.125	0.1288659793814432	0.268041237113402	0.6030927835051546	194.0	2.8969072164948453	30.0	29.5	194	148.5	97.0	48.0	42.0	6.0	24	0.0
7720	108.5	11.36111111111111	49.06986968137944	RS_GCF_016907275.1	-476.14	1.343	10.889	2.781	137.0	25.0	364.26	0.0	-1218.638	292.942	-408.421	1.611	37.66	112.315	799.807	-20.311	-37.45	-25.105	-93.408	190.0	-23.466	6298.121	43.524	-35.783	0.609	4141.186	23.763	-2.898	77.681	10439.307	28.0	666.0	0.04	0.162037037037037	0.3101851851851852	0.5277777777777778	216.0	3.083333333333333	27.0	28.0	216	183.6	119.0	48.0	42.0	6.0	24	52.0
7721	100.5	11.402061855670103	48.41656956106363	RS_GCF_016907355.1	-473.81	1.299	10.969	2.718	130.0	25.0	148.057	0.0	-1102.872	290.75	-368.705	1.509	36.758	86.641	728.704	-18.061	-28.174	-36.657	-95.913	190.0	-18.778	5417.029	43.994	-37.823	0.626	3891.194	17.298	-16.883	44.389	9308.223	35.0	627.0	0.014	0.1288659793814432	0.268041237113402	0.6030927835051546	194.0	3.231958762886598	28.0	28.5	194	154.5	97.0	48.0	42.0	6.0	24	0.0
7722	97.5	11.291666666666666	47.689192253263855	RS_GCF_016907335.1	-423.577	1.354	10.927	2.72	125.0	24.0	155.798	0.0	-1065.489	273.138	-359.563	1.408	31.791	91.819	716.138	-16.958	-26.975	-27.135	-90.834	180.0	-17.78	5331.249	41.975	-32.077	0.618	3752.486	14.162	-14.341	56.995	9083.735	31.0	580.0	0.15	0.1302083333333333	0.265625	0.6041666666666666	192.0	3.020833333333333	28.0	28.5	192	169.9	95.0	48.0	42.0	6.0	24	0.0
7723	99.5	11.354166666666666	48.82768036363342	RS_GCF_016907315.1	-458.612	1.292	10.875	2.653	125.0	30.0	146.587	0.0	-1076.806	280.738	-377.172	1.426	34.66	82.263	734.842	-19.579	-27.553	-33.902	-93.117	189.0	-17.503	5456.852	39.372	-36.314	0.57	3769.632	12.844	-18.117	55.294	9226.483	34.0	566.0	0.01	0.1302083333333333	0.2708333333333333	0.5989583333333334	192.0	2.9479166666666665	30.0	30.0	192	158.2	94.0	48.0	43.0	6.0	24	0.0
7724	92.0	11.01639344262295	53.49446603334126	RS_GCF_016907365.1	-387.112	1.339	10.552	2.537	117.0	18.0	221.44	0.0	-974.046	256.234	-326.753	1.387	32.841	80.544	666.727	-16.357	-17.765	-25.326	-96.445	165.0	-18.204	5699.29	38.59	-31.335	0.548	3976.856	12.335	-17.045	47.454	9676.146	30.0	477.0	0.053	0.087431693989071	0.2896174863387978	0.6229508196721312	183.0	2.6065573770491803	28.0	28.5	183	157.2	85.0	48.0	42.0	7.0	24	0.0
