	Position	Contacts at 4.5 Å	SASA	genome	temp
3717	98.5	11.357142857142858	52.41167653273563	RS_GCF_003054055.1	28.0
3718	117.5	11.209090909090909	48.206365525123786	RS_GCF_003054175.1	30.0
3719	116.5	11.366071428571429	46.74280443845025	RS_GCF_003054195.1	30.0
3720	185.0	11.333333333333334	52.932241056087726	RS_GCF_003054225.1	30.0
3721	184.5	11.25	52.107461686993204	RS_GCF_003054265.1	33.0
3722	116.0	11.123287671232877	48.413445437102666	RS_GCF_003054285.1	30.0
3723	109.5	11.229357798165138	50.944177827101775	RS_GCF_003056305.1	28.0
3724	108.5	11.065420560747663	51.10415664749048	RS_GCF_003056335.1	30.0
3725	94.0	11.379679144385026	50.11791119932248	RS_GCF_003056345.1	26.0
3726	94.5	11.202127659574469	51.36673326479154	RS_GCF_003056355.1	30.0
3727	94.5	11.297872340425531	49.65393450362267	RS_GCF_003056405.1	30.0
3728	96.0	11.298429319371728	48.9786154716808	RS_GCF_003056725.1	30.0
3729	107.0	11.305164319248826	49.79600127606311	RS_GCF_003057615.1	30.0
3730	93.0	10.962162162162162	53.94726007391127	RS_GCF_003057875.1	28.0
3731	107.5	11.280373831775702	49.38470609892914	RS_GCF_003057885.1	30.0
3732	107.0	11.446009389671362	51.477273145099545	RS_GCF_003057965.1	55.0
3733	108.5	11.157407407407407	49.086098061105986	RS_GCF_003058085.1	30.0
3734	98.0	11.271794871794873	49.69804751546764	RS_GCF_003058325.1	30.0
3735	108.5	11.157407407407407	49.555536326226225	RS_GCF_003058465.1	37.0
3736	127.0	9.486166007905139	72.68833730581687	RS_GCF_003062295.1	29.0
3737	107.0	11.248826291079812	51.386603494981536	RS_GCF_003063245.1	28.0
3738	107.0	11.23943661971831	50.58619380483517	RS_GCF_003063295.1	28.0
3739	109.0	11.271889400921658	48.97385492770241	RS_GCF_003063455.1	21.0
3740	109.0	11.253456221198157	49.49357684670455	RS_GCF_003063475.1	28.0
3741	110.5	11.372727272727273	49.11350639572183	RS_GCF_003065365.1	25.0
3742	110.5	11.227272727272727	50.12555256770963	RS_GCF_003065385.1	25.0
3743	91.0	11.359116022099448	49.906135030168926	RS_GCF_003065405.1	37.0
3744	97.0	11.357512953367875	48.97160007989155	RS_GCF_003065425.1	28.0
3745	93.5	11.311827956989248	51.77603465089438	RS_GCF_003065605.1	28.0
3746	92.0	11.387978142076502	49.6587195853168	RS_GCF_003070865.1	37.0
3747	104.5	11.43298969072165	47.488778613479575	RS_GCF_003070885.1	28.0
3748	95.0	11.43915343915344	50.958607164325166	RS_GCF_003071065.1	30.0
3749	107.5	11.037383177570094	50.95554750023845	RS_GCF_003072125.1	30.0
3750	111.0	11.321266968325792	49.0364128345761	RS_GCF_003072505.1	26.0
3751	107.5	11.233644859813085	49.45298809263484	RS_GCF_003072645.1	30.0
3752	108.0	11.469767441860466	49.36711947234934	RS_GCF_003073175.1	30.0
3753	95.5	11.284210526315789	50.69391259860718	RS_GCF_003074135.1	25.0
3754	107.5	11.280373831775702	49.90814575334888	RS_GCF_003075035.1	29.0
3755	96.5	11.197916666666666	51.305385924260015	RS_GCF_003075095.1	28.0
3756	93.0	11.05945945945946	54.18824351558673	RS_GCF_003076135.1	28.0
3757	95.5	11.526315789473685	50.37452605376659	RS_GCF_003076455.1	18.0
3758	117.0	11.507853403141361	50.12909879501483	RS_GCF_003076475.1	25.0
3759	109.5	11.155963302752294	50.09070237696248	RS_GCF_003076515.1	29.0
3760	107.5	11.0	50.73997241648434	RS_GCF_003076755.1	29.0
3761	107.5	11.19626168224299	51.629558006317296	RS_GCF_003086355.1	37.0
3762	107.5	11.30841121495327	51.28111185089149	RS_GCF_003096015.2	25.0
3763	91.0	11.370165745856353	49.52362414385993	RS_GCF_003096075.1	28.0
3764	90.5	11.21111111111111	49.6450710222125	RS_GCF_003096095.1	28.0
3765	88.0	10.606896551724137	57.23267050079812	RS_GCF_003096195.1	30.0
3766	108.0	11.2	48.624194946094434	RS_GCF_003096275.1	28.0
3767	98.0	11.384615384615385	51.98624505205106	RS_GCF_003096355.1	28.0
3768	109.5	11.299065420560748	52.38471302614104	RS_GCF_003096415.1	37.0
3769	95.0	11.336898395721924	48.862324599110124	RS_GCF_003096575.1	37.0
3770	107.0	11.492957746478874	51.81594062666653	RS_GCF_003096635.1	37.0
3771	109.0	11.225806451612904	52.09744216118251	RS_GCF_003096655.1	30.0
3772	88.5	10.920454545454545	56.73395266611956	RS_GCF_003096675.1	28.0
3773	98.0	11.57948717948718	51.52796936416666	RS_GCF_003096695.1	37.0
3774	95.5	11.389473684210527	50.16204738443119	RS_GCF_003096815.1	37.0
3775	194.5	11.525773195876289	52.04490174703848	RS_GCF_003096835.1	35.0
3776	107.5	11.214953271028037	48.59862056093123	RS_GCF_003096995.1	37.0
3777	107.0	11.342723004694836	48.65923722509731	RS_GCF_003097315.1	20.0
3778	104.5	11.34020618556701	49.83811670401692	RS_GCF_003097495.1	28.0
3779	108.0	11.274418604651164	50.34298730164781	RS_GCF_003097515.1	28.0
3780	109.0	11.225806451612904	48.31342406187835	RS_GCF_003100395.1	28.0
3781	109.0	11.179723502304148	49.92135511991093	RS_GCF_003112435.1	28.0
3782	108.0	11.330232558139535	50.11392471595326	RS_GCF_003112515.1	28.0
3783	107.5	11.271028037383177	51.52525108191824	RS_GCF_003112535.1	28.0
3784	108.0	11.33953488372093	50.71215435809632	RS_GCF_003112555.1	28.0
3785	107.5	11.30841121495327	50.87402908411856	RS_GCF_003112575.1	28.0
3786	107.5	11.25233644859813	50.82224391640434	RS_GCF_003112595.1	28.0
3787	91.0	11.38121546961326	51.500091802853255	RS_GCF_003112775.1	25.0
3788	96.5	11.145833333333334	51.50245356119516	RS_GCF_003113265.1	30.0
3789	92.0	11.584699453551913	51.86716984848794	RS_GCF_003113895.1	20.0
3790	94.0	11.368983957219251	52.43465049121824	RS_GCF_003114855.1	30.0
3791	107.5	11.149532710280374	49.22533702032711	RS_GCF_003116135.1	30.0
3792	94.5	11.414893617021276	51.87432984134697	RS_GCF_003116835.1	30.0
3793	108.0	11.283720930232558	50.585640089851665	RS_GCF_003121295.1	28.0
3794	95.0	11.386243386243386	51.4165150380707	RS_GCF_003121585.1	28.0
3795	94.0	11.379679144385026	49.961889796168386	RS_GCF_003121625.1	28.0
3796	92.0	11.453551912568306	51.88818914280061	RS_GCF_003121895.1	37.0
3797	92.0	11.431693989071038	52.25588398986061	RS_GCF_003121925.1	37.0
3798	95.0	11.407407407407407	53.09644707559661	RS_GCF_003121985.1	33.0
3799	94.0	11.304812834224599	49.933222141605825	RS_GCF_003122085.1	36.0
3800	107.5	11.19626168224299	50.42859073008064	RS_GCF_003122215.1	28.0
3801	91.0	11.38121546961326	49.75084918093856	RS_GCF_003123685.1	28.0
3802	109.0	11.299539170506913	49.80791513941262	RS_GCF_003123725.1	30.0
3803	96.5	11.326315789473684	51.79444075965192	RS_GCF_003123745.1	30.0
3804	110.0	11.244239631336406	49.780007094965384	RS_GCF_003124125.1	30.0
3805	108.0	11.227906976744187	50.23602027422119	RS_GCF_003129465.1	28.0
3806	187.0	11.315363881401618	50.647500947193535	RS_GCF_003129485.1	29.0
3807	118.0	11.32420091324201	47.66739920756821	RS_GCF_003129565.1	40.0
3808	94.0	11.272727272727273	48.993530504773645	RS_GCF_003129605.1	25.0
3809	93.5	11.365591397849462	52.779759775294224	RS_GCF_003129905.1	37.0
3810	94.5	11.457446808510639	51.767296361168015	RS_GCF_003129925.1	37.0
3811	107.5	11.271028037383177	48.92966778350312	RS_GCF_003130255.1	37.0
3812	95.5	11.442105263157895	49.156371313143104	RS_GCF_003130405.1	37.0
3813	121.5	11.297872340425531	48.85827425429563	RS_GCF_003130585.1	28.0
3814	107.5	11.25233644859813	49.97289031372664	RS_GCF_003130795.1	30.0
3815	108.0	11.190697674418605	48.87803647415906	RS_GCF_003131185.1	28.0
3816	114.5	11.336283185840708	50.97074648236491	RS_GCF_003131205.1	28.0
3817	107.5	11.261682242990654	50.03640457944415	RS_GCF_003143555.1	37.0
3818	107.5	11.36448598130841	50.31712330566931	RS_GCF_003144315.1	30.0
3819	107.5	11.271028037383177	50.00949850605272	RS_GCF_003144405.1	37.0
3820	185.5	11.124324324324323	54.50022021633792	RS_GCF_003148385.1	30.0
3821	108.0	11.46046511627907	48.92073869066066	RS_GCF_003148565.1	25.0
3822	109.5	11.064220183486238	49.57539464098384	RS_GCF_003148585.1	20.0
3823	95.0	11.333333333333334	49.68886271345115	RS_GCF_003148625.1	28.0
3824	195.5	11.372972972972972	51.98622046367838	RS_GCF_003148645.1	29.0
3825	205.0	11.214092140921409	52.78920060671381	RS_GCF_003148665.1	25.0
3826	109.0	11.170506912442397	50.83021033477208	RS_GCF_003148745.1	25.0
3827	97.0	11.193717277486911	50.809488010094114	RS_GCF_003148775.1	29.0
3828	95.5	11.336842105263157	49.92543336008887	RS_GCF_003148845.1	28.0
3829	99.0	11.116751269035532	53.57481204660588	RS_GCF_003148885.1	37.0
3830	94.0	11.508021390374331	47.339013515834075	RS_GCF_003148905.1	28.0
3831	94.5	11.436170212765957	50.35832742234519	RS_GCF_003149085.1	26.0
3832	95.5	11.442105263157895	48.64484888363936	RS_GCF_003149185.1	25.0
3833	107.0	11.286384976525822	50.67235468247468	RS_GCF_003149245.1	37.0
3834	97.5	11.278350515463918	49.46263082302789	RS_GCF_003149475.2	25.0
3835	97.0	11.347150259067357	49.21720992377064	RS_GCF_003149515.1	15.0
3836	96.5	11.197916666666666	51.40983101909696	RS_GCF_003149535.1	30.0
3837	184.5	11.168478260869565	53.201050581435354	RS_GCF_003149745.1	25.0
3838	93.0	11.221621621621622	52.288918937520705	RS_GCF_003150675.1	37.0
3839	92.0	11.333333333333334	48.82055284203919	RS_GCF_003151135.1	37.0
3840	93.0	10.92972972972973	53.18721387037975	RS_GCF_003160695.1	28.0
3841	108.0	11.255813953488373	49.79456970055183	RS_GCF_003171655.1	30.0
3842	108.0	11.172093023255814	49.208162692761945	RS_GCF_003171715.1	45.0
3843	108.5	11.435185185185185	49.51611014709289	RS_GCF_003172875.1	28.0
3844	108.5	11.50925925925926	49.11489339904107	RS_GCF_003172895.1	15.0
3845	105.5	11.516129032258064	49.666086671812515	RS_GCF_003173015.1	27.0
3846	108.5	11.277777777777779	47.62575944551513	RS_GCF_003173035.1	25.0
3847	108.0	11.237209302325581	48.16235661091279	RS_GCF_003173055.1	29.0
3848	95.0	11.470899470899472	51.29063568901804	RS_GCF_003173575.1	28.0
3849	95.0	11.470899470899472	51.23492930717713	RS_GCF_003173595.1	30.0
3850	107.5	11.25233644859813	50.354393810320275	RS_GCF_003173615.1	33.0
3851	109.0	10.656084656084657	57.20907901733637	RS_GCF_003173715.1	25.0
3852	99.0	11.248730964467006	51.1583092729581	RS_GCF_003173735.1	25.0
3853	98.0	11.22051282051282	48.95806466657096	RS_GCF_003173755.1	25.0
3854	108.5	11.435185185185185	51.483009622488545	RS_GCF_003176895.1	30.0
3855	92.0	11.398907103825136	50.011032432522356	RS_GCF_003182095.1	30.0
3856	91.0	11.248618784530386	50.54242974873941	RS_GCF_003182135.1	28.0
3857	107.5	11.476635514018692	49.60332864499996	RS_GCF_003182255.1	28.0
3858	97.5	11.24742268041237	50.53582619563398	RS_GCF_003182275.1	28.0
3859	107.5	11.299065420560748	50.8650098182398	RS_GCF_003182475.1	28.0
3860	97.0	11.202072538860104	51.51558941414946	RS_GCF_003182485.1	28.0
3861	109.5	11.302752293577981	50.60239068116273	RS_GCF_003182595.1	28.0
3862	211.5	10.832460732984293	63.56530388219342	RS_GCF_003185655.1	33.0
3863	96.0	11.507853403141361	49.118799875660095	RS_GCF_003185915.1	20.0
3864	109.0	11.152073732718893	51.17194423618118	RS_GCF_003194385.1	28.0
3865	109.5	11.293577981651376	51.465454871577364	RS_GCF_003194565.2	28.0
3866	94.0	11.411764705882353	50.7773378140962	RS_GCF_003194585.1	28.0
3867	94.5	11.308510638297872	49.63542373838975	RS_GCF_003194605.1	31.0
3868	95.0	11.354497354497354	49.92529334496458	RS_GCF_003194625.1	28.0
3869	94.0	11.46524064171123	49.33281005251047	RS_GCF_003201205.1	37.0
3870	107.0	11.305164319248826	51.14590301984507	RS_GCF_003201285.1	30.0
3871	97.0	11.61658031088083	49.854403098881534	RS_GCF_003201355.1	30.0
3872	109.0	11.308755760368664	48.77958785452011	RS_GCF_003201595.1	26.0
3873	108.0	11.35813953488372	49.80147237870619	RS_GCF_003201605.1	37.0
3874	109.0	11.179723502304148	48.50663710032286	RS_GCF_003201815.1	25.0
3875	109.5	11.119266055045872	48.03843970589194	RS_GCF_003201855.1	25.0
3876	108.0	11.106976744186046	49.15815522419493	RS_GCF_003201955.1	28.0
3877	107.5	11.457943925233645	51.9094477748757	RS_GCF_003201975.1	30.0
3878	109.5	11.311926605504587	47.95998135767876	RS_GCF_003202035.1	37.0
3879	193.5	11.341968911917098	53.63703464067671	RS_GCF_003202155.1	16.0
3880	92.0	11.475409836065573	50.79660451311572	RS_GCF_003202285.1	28.0
3881	107.5	11.19626168224299	50.260951846292144	RS_GCF_003205515.1	30.0
3882	107.5	11.19626168224299	49.86244936801402	RS_GCF_003205575.1	28.0
3883	108.5	11.407407407407407	50.597887272622955	RS_GCF_003205875.1	25.0
3884	109.0	11.19815668202765	51.67435483884406	RS_GCF_003206045.1	29.0
3885	109.5	11.26605504587156	49.844047573598985	RS_GCF_003206065.1	27.0
3886	109.5	11.174311926605505	50.631775980201986	RS_GCF_003206135.1	26.0
3887	109.5	11.20183486238532	49.49056083686969	RS_GCF_003206155.1	30.0
3888	109.5	11.220183486238533	50.39814778213001	RS_GCF_003206575.1	29.0
3889	109.0	11.216589861751151	51.223231161886176	RS_GCF_003206615.1	29.0
3890	109.5	11.229357798165138	49.08176279908082	RS_GCF_003206645.1	29.0
3891	109.5	11.247706422018348	49.93887108897008	RS_GCF_003206695.1	29.0
3892	109.0	11.170506912442397	50.318139441832066	RS_GCF_003206715.1	35.0
3893	109.5	11.26605504587156	51.03280322227172	RS_GCF_003207865.1	28.0
3894	109.5	11.256880733944953	51.44365626516336	RS_GCF_003207895.1	28.0
3895	107.5	11.299065420560748	52.35643925011163	RS_GCF_003208175.1	30.0
3896	109.0	11.2073732718894	49.13532815733356	RS_GCF_003208215.1	26.0
3897	118.0	11.294117647058824	48.07683229338513	RS_GCF_003208435.1	25.0
3898	95.0	11.227513227513228	52.98093959661889	RS_GCF_003208655.1	30.0
3899	109.5	11.18348623853211	49.31563353963443	RS_GCF_003217155.1	17.0
3900	185.0	11.344173441734418	52.36553154798205	RS_GCF_003217215.1	27.0
3901	96.5	11.145833333333334	52.476629837342266	RS_GCF_003217235.1	28.0
3902	107.0	11.286384976525822	50.281176727490454	RS_GCF_003217255.1	30.0
3903	107.5	11.261682242990654	50.30611223481537	RS_GCF_003217295.1	37.0
3904	201.5	7.268656716417911	97.99105569115046	RS_GCF_003217325.1	30.0
3905	109.0	11.133640552995391	51.18233416931468	RS_GCF_003217355.1	30.0
3906	90.5	11.21111111111111	51.05549610913444	RS_GCF_003217475.1	28.0
3907	97.5	11.446808510638299	51.74249981714291	RS_GCF_003217515.1	30.0
3908	109.0	11.262672811059907	50.91163203105145	RS_GCF_003217575.1	28.0
3909	95.0	11.375661375661375	49.75282145746999	RS_GCF_003219795.1	28.0
3910	95.0	11.513227513227513	49.21539595082683	RS_GCF_003219815.1	15.0
3911	107.5	11.317757009345794	51.24309987165293	RS_GCF_003226255.1	30.0
3912	107.0	11.36150234741784	49.902806393837565	RS_GCF_003226325.1	25.0
3913	107.5	11.401869158878505	49.452756213736315	RS_GCF_003226345.1	36.0
3914	109.0	11.299539170506913	48.832079570873574	RS_GCF_003226565.1	28.0
3915	94.0	11.315508021390375	51.34186821109857	RS_GCF_003226895.2	28.0
3916	108.0	11.18139534883721	49.40328369846146	RS_GCF_003231275.1	30.0
3917	96.0	11.465968586387435	49.041312035601315	RS_GCF_003231285.1	33.0
3918	108.5	11.185185185185185	49.66462218536714	RS_GCF_003231305.1	30.0
3919	108.0	11.162790697674419	51.213752380126124	RS_GCF_003233655.1	28.0
3920	107.5	11.429906542056075	49.72054407413369	RS_GCF_003233845.1	37.0
3921	187.5	11.172972972972973	52.62378705861943	RS_GCF_003234935.1	15.0
3922	108.5	11.175925925925926	51.27817388939026	RS_GCF_003234965.1	28.0
3923	96.0	11.392670157068062	51.45503702843761	RS_GCF_003236175.1	30.0
3924	94.5	11.382978723404255	51.2200405061124	RS_GCF_003236295.1	30.0
3925	108.5	11.351851851851851	49.200922673364985	RS_GCF_003236315.1	28.0
3926	108.5	11.425925925925926	48.728774813669844	RS_GCF_003236335.1	28.0
3927	108.0	11.311627906976744	51.705141032617426	RS_GCF_003236385.1	28.0
3928	108.5	11.25	50.62670601542331	RS_GCF_003240565.1	27.0
3929	108.5	11.296296296296296	50.75464066254091	RS_GCF_003240585.1	28.0
3930	95.5	11.526315789473685	50.128247260240265	RS_GCF_003245365.1	37.0
3931	122.0	11.35813953488372	52.07201072856952	RS_GCF_003253435.1	37.0
3932	95.5	11.273684210526316	51.0199915360793	RS_GCF_003253485.1	28.0
3933	95.5	11.452631578947368	50.746263516565215	RS_GCF_003253545.1	25.0
3934	108.5	11.166666666666666	48.70717374618253	RS_GCF_003253705.1	24.0
3935	98.0	11.24102564102564	50.688088167229004	RS_GCF_003253745.1	28.0
3936	107.5	11.14018691588785	52.29497501746791	RS_GCF_003253995.1	28.0
3937	95.5	11.294736842105262	51.17092805218682	RS_GCF_003254055.1	25.0
3938	96.0	11.518324607329843	49.81862796996721	RS_GCF_003254115.1	43.0
3939	107.0	11.267605633802816	49.43728276965006	RS_GCF_003254155.1	15.0
3940	96.0	11.319371727748692	53.48300494482363	RS_GCF_003254275.1	30.0
3941	119.0	11.315068493150685	47.86729233869331	RS_GCF_003254465.1	25.0
3942	93.5	11.419354838709678	49.03041873302131	RS_GCF_003254475.1	37.0
3943	95.0	11.555555555555555	49.36274722463767	RS_GCF_003254505.1	29.0
3944	94.5	11.457446808510639	48.63855109031332	RS_GCF_003254525.1	30.0
3945	95.5	11.463157894736842	50.59997240406884	RS_GCF_003254545.1	30.0
3946	91.0	11.248618784530386	51.508197792288655	RS_GCF_003254575.1	37.0
3947	95.5	11.505263157894737	50.220016210808346	RS_GCF_003254585.1	28.0
3948	95.5	11.48421052631579	50.69976818339174	RS_GCF_003254625.1	30.0
3949	98.5	11.309278350515465	48.875680538227	RS_GCF_003254645.1	28.0
3950	109.5	11.284403669724771	51.47853371953717	RS_GCF_003254665.1	28.0
3951	94.5	11.47872340425532	48.80948241942535	RS_GCF_003254705.1	37.0
3952	108.5	11.37037037037037	49.819074835723	RS_GCF_003258295.1	29.0
3953	107.5	11.295238095238096	49.67661640630166	RS_GCF_003258315.1	30.0
3954	185.0	11.284552845528456	53.00509886024717	RS_GCF_003258355.1	35.0
3955	109.0	11.179723502304148	50.32153224028791	RS_GCF_003258515.1	32.0
3956	96.0	11.151832460732985	52.89015023836577	RS_GCF_003258595.1	28.0
3957	107.5	11.467289719626168	49.833960795129144	RS_GCF_003258605.2	30.0
3958	96.5	11.427083333333334	52.56917999845473	RS_GCF_003258705.1	20.0
3959	97.5	11.072164948453608	51.70522014733544	RS_GCF_003258865.1	35.0
3960	108.0	11.116279069767442	48.93197741545237	RS_GCF_003258945.1	30.0
3961	109.0	11.262672811059907	50.003230027847906	RS_GCF_003259155.1	30.0
3962	109.5	11.064220183486238	50.63257363345892	RS_GCF_003259185.1	30.0
3963	108.5	11.11214953271028	50.42358741787626	RS_GCF_003259195.1	28.0
3964	95.5	11.273684210526316	51.74972009563376	RS_GCF_003259255.1	28.0
3965	97.0	11.32642487046632	50.84091685637121	RS_GCF_003259335.1	30.0
3966	185.0	11.203252032520325	53.11276144822245	RS_GCF_003259375.1	28.0
3967	96.5	11.46875	50.53558312421382	RS_GCF_003259435.1	26.0
3968	95.5	11.25263157894737	51.52045642586058	RS_GCF_003259505.1	30.0
3969	186.0	11.358490566037736	52.48257125226356	RS_GCF_003259525.1	37.0
3970	95.0	11.227513227513228	52.61181059139419	RS_GCF_003259615.1	20.0
3971	108.0	11.274418604651164	52.33035023410775	RS_GCF_003259695.1	33.0
3972	95.5	11.4	49.76750989562262	RS_GCF_003259745.1	25.0
3973	95.5	11.56842105263158	50.90903112510079	RS_GCF_003259835.1	29.0
3974	108.0	11.35813953488372	49.21687765197253	RS_GCF_003259845.1	28.0
3975	108.0	11.395348837209303	50.0827554877294	RS_GCF_003259935.1	55.0
3976	96.5	11.104166666666666	52.401971340916305	RS_GCF_003259955.1	30.0
3977	93.0	11.394594594594595	49.149252586278706	RS_GCF_003260015.1	29.0
3978	107.5	11.19811320754717	50.13454142096812	RS_GCF_003260125.1	33.0
3979	186.5	11.275675675675675	50.790636587443295	RS_GCF_003260195.1	27.0
3980	95.5	11.336842105263157	51.1431775507705	RS_GCF_003260975.1	25.0
3981	107.5	11.373831775700934	50.43756697669251	RS_GCF_003261055.1	28.0
3982	107.5	11.19626168224299	50.87785535606227	RS_GCF_003261575.2	37.0
3983	95.5	11.473684210526315	51.65768994313165	RS_GCF_003261635.1	28.0
3984	94.0	11.475935828877006	49.474802413270574	RS_GCF_003264855.1	28.0
3985	109.5	11.275229357798166	49.17712009698351	RS_GCF_003265325.1	33.0
3986	92.0	11.366120218579235	51.53926268526836	RS_GCF_003265345.1	28.0
3987	105.0	11.224880382775119	50.43070568149818	RS_GCF_003265355.1	28.0
3988	107.5	11.448598130841122	48.592205446349006	RS_GCF_003268025.1	28.0
3989	105.5	11.371428571428572	50.73947158945991	RS_GCF_003268275.1	37.0
3990	108.0	11.404651162790698	50.642841589336925	RS_GCF_003268595.1	30.0
3991	94.5	11.436170212765957	49.84846151299433	RS_GCF_003268655.1	25.0
3992	95.5	11.48421052631579	49.18640751832434	RS_GCF_003268855.1	25.0
3993	111.0	11.239819004524886	49.66328813753049	RS_GCF_003269035.1	29.0
3994	109.0	11.216589861751151	49.94033695859926	RS_GCF_003269065.1	30.0
3995	92.0	11.366120218579235	52.21537564869952	RS_GCF_003269295.1	28.0
3996	184.5	11.206521739130435	51.98947231119064	RS_GCF_003269425.1	25.0
3997	107.5	11.42056074766355	50.743050073323325	RS_GCF_003270085.1	28.0
3998	109.5	11.229357798165138	49.05414358237921	RS_GCF_003284585.1	30.0
3999	108.5	11.305555555555555	48.877164213475325	RS_GCF_003284725.1	30.0
4000	107.5	11.36448598130841	50.34692232786811	RS_GCF_003285015.1	28.0
4001	109.5	11.185185185185185	49.6533342800654	RS_GCF_003286075.1	28.0
4002	97.0	11.336787564766839	50.55800861160588	RS_GCF_003286915.1	25.0
4003	96.5	11.375	50.46315924264237	RS_GCF_003287285.1	37.0
4004	107.0	11.36150234741784	50.11375369155945	RS_GCF_003287895.1	37.0
4005	108.0	11.376744186046512	51.668541752909825	RS_GCF_003289645.1	28.0
4006	121.0	11.320930232558139	49.64823154430126	RS_GCF_003289925.1	27.0
4007	98.0	11.282051282051283	50.020612400353386	RS_GCF_003289945.1	29.0
4008	98.0	11.251282051282052	50.4891333406467	RS_GCF_003289965.1	28.0
4009	112.5	11.357798165137615	47.32030070662982	RS_GCF_003290025.1	28.0
4010	97.0	11.181347150259068	51.20139700742963	RS_GCF_003290125.1	30.0
4011	93.5	11.46236559139785	51.948319179894334	RS_GCF_003293675.1	37.0
4012	96.5	11.427083333333334	49.93810126925131	RS_GCF_003308995.1	28.0
4013	94.0	11.3475935828877	49.58123496918495	RS_GCF_003309065.1	32.0
4014	109.0	11.290322580645162	50.65081685838562	RS_GCF_003311635.1	30.0
4015	95.5	11.51578947368421	50.539963665522116	RS_GCF_003312425.1	20.0
4016	91.5	11.417582417582418	51.247448160595255	RS_GCF_003312875.1	32.0
4017	120.0	11.312217194570136	47.94237043334161	RS_GCF_003313245.1	30.0
4018	95.0	11.386243386243386	51.77506344513967	RS_GCF_003313335.1	30.0
4019	108.5	11.398148148148149	51.402909586517275	RS_GCF_003313395.1	28.0
4020	95.0	11.354497354497354	52.12500026470183	RS_GCF_003313505.1	30.0
4021	109.5	11.256880733944953	48.40295297744851	RS_GCF_003314975.1	26.0
4022	97.0	11.160621761658032	52.02223835870196	RS_GCF_003314995.1	30.0
4023	99.5	11.222222222222221	50.167375044027814	RS_GCF_003315135.1	28.0
4024	111.5	11.262135922330097	52.511597761512725	RS_GCF_003315205.1	29.0
4025	109.5	11.18348623853211	48.808113725378185	RS_GCF_003315245.1	28.0
4026	108.0	11.35813953488372	50.155596361478366	RS_GCF_003315295.1	30.0
4027	95.0	11.390374331550802	50.76145425091889	RS_GCF_003315415.1	25.0
4028	107.5	11.327102803738319	51.9743607304918	RS_GCF_003315515.1	29.0
4029	96.0	11.428571428571429	51.083604832879566	RS_GCF_003315615.1	37.0
4030	93.5	11.387096774193548	52.464486838985934	RS_GCF_003315635.1	37.0
4031	108.0	11.274418604651164	51.801520314163916	RS_GCF_003315795.1	28.0
4032	109.5	11.324074074074074	47.4154637232869	RS_GCF_003316635.1	28.0
4033	104.5	11.182692307692308	52.3819867799289	RS_GCF_003316695.1	37.0
4034	107.5	11.233644859813085	49.12028102279673	RS_GCF_003316875.1	40.0
4035	108.0	11.227906976744187	50.998048582842415	RS_GCF_003317055.1	37.0
4036	108.0	11.497674418604651	50.23563198505886	RS_GCF_003318295.1	30.0
4037	108.5	11.333333333333334	50.19877352414674	RS_GCF_003323715.1	28.0
4038	108.0	11.255813953488373	50.52884671101501	RS_GCF_003323735.1	28.0
4039	108.5	11.472222222222221	50.00082676268571	RS_GCF_003323745.1	28.0
4040	94.5	11.23404255319149	52.81082484184834	RS_GCF_003324485.1	28.0
4041	95.5	11.368421052631579	48.943874634214446	RS_GCF_003324525.1	28.0
4042	98.5	11.295918367346939	53.30362071462786	RS_GCF_003324675.1	28.0
4043	107.5	11.299065420560748	50.920655562915094	RS_GCF_003325375.1	28.0
4044	94.5	11.27659574468085	49.66003575729401	RS_GCF_003325455.1	30.0
4045	109.5	11.321100917431192	48.10091881287045	RS_GCF_003325475.1	35.0
4046	107.5	11.261682242990654	49.90742106719754	RS_GCF_003326475.1	30.0
4047	98.5	11.46938775510204	49.03090889737812	RS_GCF_003327285.1	28.0
4048	128.0	11.417040358744394	50.33290348143512	RS_GCF_003330725.1	25.0
4049	107.5	11.317757009345794	50.67421409645404	RS_GCF_003332275.1	28.0
4050	96.5	11.28125	50.3670572623256	RS_GCF_003332305.1	30.0
4051	96.5	11.59375	50.34460871095008	RS_GCF_003332885.2	33.0
4052	163.0	8.966153846153846	82.89133495670833	RS_GCF_003333315.1	30.0
4053	96.5	11.34375	49.32613538933874	RS_GCF_003334855.1	28.0
4054	96.5	11.15625	53.327603315046105	RS_GCF_003335045.1	28.0
4055	109.0	11.253456221198157	48.87284917982553	RS_GCF_003335215.1	28.0
4056	96.5	11.4375	52.40496298797054	RS_GCF_003336205.1	33.0
4057	108.0	11.525581395348837	49.91105049337763	RS_GCF_003336425.1	28.0
4058	109.5	11.229357798165138	50.37572707696231	RS_GCF_003336675.1	20.0
4059	109.0	11.225806451612904	51.13944922323962	RS_GCF_003336705.1	30.0
4060	108.0	11.172093023255814	48.69171177007936	RS_GCF_003336755.1	55.0
4061	109.5	11.26605504587156	50.30240169916655	RS_GCF_003336805.1	28.0
4062	107.5	11.149532710280374	49.74767459817185	RS_GCF_003336875.1	30.0
4063	185.0	11.420054200542005	51.93184991164162	RS_GCF_003337215.1	26.0
4064	185.0	11.300813008130081	52.79157298083185	RS_GCF_003337305.1	25.0
4065	107.5	11.392523364485982	49.345659020696516	RS_GCF_003337355.1	29.0
4066	107.5	11.411214953271028	49.76819927478481	RS_GCF_003337375.1	30.0
